source,target,edgeType,weight
U_8e15ea9b-a70d-565a-9cc3-605a90fa4743,C_k38,BELONGS_TO_COHORT,1.0
U_8e1be5e3-1e37-5b39-8323-3fdda2be890d,C_k32,BELONGS_TO_COHORT,1.0
U_8e2b3bf9-1350-5804-8c65-e697067c9b0e,C_k37,BELONGS_TO_COHORT,1.0
U_8e4fcfdd-eda6-5b25-96f1-1b2135b39c17,C_k32,BELONGS_TO_COHORT,1.0
U_8e646c09-ecc1-503b-b95e-b9716ea69f01,C_k42,BELONGS_TO_COHORT,1.0
U_8e674b27-254c-506a-9e16-8adcbc348aa1,C_k32,BELONGS_TO_COHORT,1.0
U_8e6ed8f4-9c69-5cb9-9e62-a658be6a0770,C_k39,BELONGS_TO_COHORT,1.0
U_8e78f9d3-0067-5bb4-a575-8c8de4620cf3,C_k33,BELONGS_TO_COHORT,1.0
U_8e8f47f2-1313-5515-b8c1-b0c184b4741b,C_k33,BELONGS_TO_COHORT,1.0
U_8eac9e82-6b0d-5f1b-b33f-40c271254274,C_k45,BELONGS_TO_COHORT,1.0
U_8ebdfe3d-240f-51f5-b5c2-d4d24eaa50fe,C_k38,BELONGS_TO_COHORT,1.0
U_8ecaa801-2f9b-56eb-b689-477710fbc654,C_k40,BELONGS_TO_COHORT,1.0
U_8ece7d96-12e8-58ba-abe1-9ab694881d48,C_k35,BELONGS_TO_COHORT,1.0
U_8ed7f499-8844-583f-8855-8ea196d863cc,C_k40,BELONGS_TO_COHORT,1.0
U_8f005c68-3d1c-5569-982a-14843383b513,C_k30,BELONGS_TO_COHORT,1.0
U_8f04acd8-0597-5be6-96fd-3f505cc4c02f,C_k45,BELONGS_TO_COHORT,1.0
U_8f153a78-ecf1-583f-8352-573d2deb5be1,C_k40,BELONGS_TO_COHORT,1.0
U_8f2df87f-7103-5d37-8cd2-ba2fd2a4b782,C_k40,BELONGS_TO_COHORT,1.0
U_8f4288d5-cb4c-509e-a50e-8820c4783318,C_k39,BELONGS_TO_COHORT,1.0
U_8f5683cd-b320-5db9-8040-01235dcf975a,C_k39,BELONGS_TO_COHORT,1.0
U_8f843bcc-d222-5534-bd1d-dc4ad289995e,C_k33,BELONGS_TO_COHORT,1.0
U_8f94fdf1-3851-59bd-bdb5-23dba90779ec,C_k43,BELONGS_TO_COHORT,1.0
U_8f95a462-f0ea-5d95-a70e-ac9e6e647584,C_k35,BELONGS_TO_COHORT,1.0
U_8f9fa115-0300-5c4e-b996-740f580fd434,C_k31,BELONGS_TO_COHORT,1.0
U_8fa9567b-54ba-4be4-93a1-1bbe70cb01ab,C_k44,BELONGS_TO_COHORT,1.0
U_8faedbc6-f024-5b9f-a305-0659116ed832,C_k45,BELONGS_TO_COHORT,1.0
U_8fb751ff-315c-5644-ae24-4ff89d2a62c4,C_k32,BELONGS_TO_COHORT,1.0
U_8fbc547d-2c9a-501a-b8dc-1a336cfa1990,C_k30,BELONGS_TO_COHORT,1.0
U_8fd76302-8f86-5ddd-aa84-145a356118a1,C_k45,BELONGS_TO_COHORT,1.0
U_90077b4d-1d32-54d2-92fb-2655d4b14a38,C_k39,BELONGS_TO_COHORT,1.0
U_9017f367-8ec9-592d-a642-b564dfd4fcd9,C_k43,BELONGS_TO_COHORT,1.0
U_901abef8-d996-58e2-8d80-31bab340e9a1,C_k39,BELONGS_TO_COHORT,1.0
U_90275ca4-5925-58d7-a6df-41bc2bf03d07,C_k42,BELONGS_TO_COHORT,1.0
U_9035e509-2224-5066-a779-6cfc1a6016ad,C_k30,BELONGS_TO_COHORT,1.0
U_903612cc-005d-5f45-aa55-816c6f19ab3a,C_k42,BELONGS_TO_COHORT,1.0
U_90392ed4-d46e-5f3e-9159-347c104a7ae6,C_k31,BELONGS_TO_COHORT,1.0
U_903cacf6-c121-5ca6-bed4-5f17efb52872,C_k35,BELONGS_TO_COHORT,1.0
U_904772a5-6c65-58fb-8ada-67f824fac597,C_k41,BELONGS_TO_COHORT,1.0
U_904e6e60-1c5f-5e15-88e9-5069ef186a5e,C_k30,BELONGS_TO_COHORT,1.0
U_90553650-7b64-508b-afed-35d7cd079301,C_k42,BELONGS_TO_COHORT,1.0
U_9056f09b-cb2c-561b-a75d-e6aa18512159,C_k40,BELONGS_TO_COHORT,1.0
U_90674b8a-8ece-502b-a7e0-fb7d7aad0083,C_k44,BELONGS_TO_COHORT,1.0
U_90755b0a-d84d-5739-a3bb-0c41f7e932d4,C_k38,BELONGS_TO_COHORT,1.0
U_9095e034-3ed9-5ba4-8ee5-f59c20c8230e,C_k36,BELONGS_TO_COHORT,1.0
U_90a17929-5c0a-5ddd-90af-5da39f5cbb5f,C_k30,BELONGS_TO_COHORT,1.0
U_90a6ad7c-04f4-5be3-9676-8d1ed9962729,C_k45,BELONGS_TO_COHORT,1.0
U_90a6d6d3-e6fa-5373-a599-d49be73f0d1f,C_k37,BELONGS_TO_COHORT,1.0
U_90b71848-d636-50c7-b17d-4695c3ef3362,C_k43,BELONGS_TO_COHORT,1.0
U_90c0a789-445b-5603-b02b-5e313e71cff6,C_k30,BELONGS_TO_COHORT,1.0
U_90da4816-4298-51fd-ac0a-db91db92ce57,C_k35,BELONGS_TO_COHORT,1.0
U_90e26404-fdd1-5753-8412-6e7b25760061,C_k44,BELONGS_TO_COHORT,1.0
U_90ea20a5-7243-4f7b-94a3-acc68513dc8d,C_k41,BELONGS_TO_COHORT,1.0
U_90eb3e22-edcc-5923-8bf2-e03496d331b1,C_k42,BELONGS_TO_COHORT,1.0
U_90febc29-5527-566d-b3df-2a1c8978a976,C_k30,BELONGS_TO_COHORT,1.0
U_911472a5-d895-531f-9f7c-3e6bb58c3eb3,C_k34,BELONGS_TO_COHORT,1.0
U_911b7b7a-8913-5732-93fc-787b53f17e95,C_k39,BELONGS_TO_COHORT,1.0
U_911f4aa6-a480-5f97-b4a2-4d28225339de,C_k42,BELONGS_TO_COHORT,1.0
U_91256d0f-4d63-5caa-ac88-e0d229e61467,C_k36,BELONGS_TO_COHORT,1.0
U_91317ef0-7ab2-5143-896b-92dea46581ae,C_k44,BELONGS_TO_COHORT,1.0
U_9138f433-49d0-57a7-aea1-db7487871a87,C_k41,BELONGS_TO_COHORT,1.0
U_913bf397-6635-5c99-a486-4b19a55e914f,C_k40,BELONGS_TO_COHORT,1.0
U_91415153-078a-5418-bc94-8f1f4b9d607a,C_k32,BELONGS_TO_COHORT,1.0
U_915cd210-e7ca-55b4-994d-dc1aabb56422,C_k45,BELONGS_TO_COHORT,1.0
U_91773b12-7deb-5a69-b218-d598a074b551,C_k30,BELONGS_TO_COHORT,1.0
U_919febef-2a67-5007-b297-4018fff74fba,C_k31,BELONGS_TO_COHORT,1.0
U_91a21146-0e8c-580f-832b-9fcc83accd22,C_k31,BELONGS_TO_COHORT,1.0
U_91a3ec4a-e8bd-5427-ba5d-a61913d67398,C_k33,BELONGS_TO_COHORT,1.0
U_91a3efe7-5a7b-5f92-83e7-e56f56c9062e,C_k34,BELONGS_TO_COHORT,1.0
U_91a90475-64da-59cc-b832-08f961888ec8,C_k33,BELONGS_TO_COHORT,1.0
U_91a98326-ec81-5bc2-915b-cdc13f9f36e4,C_k43,BELONGS_TO_COHORT,1.0
U_91ca47ba-8e11-58de-b567-d0772315749e,C_k44,BELONGS_TO_COHORT,1.0
U_91cc966f-3b99-55d9-9680-391c3cefdcce,C_k43,BELONGS_TO_COHORT,1.0
U_91cf31cc-cbd3-5639-9ac9-4ed56371e8b9,C_k38,BELONGS_TO_COHORT,1.0
U_91d0ef81-6968-5f9a-860c-3ecfdc9dd434,C_k30,BELONGS_TO_COHORT,1.0
U_91e3e8ec-e0b4-5907-a900-265c01204394,C_k35,BELONGS_TO_COHORT,1.0
U_91e94fa4-70c1-5caf-ac06-d36608d9887b,C_k39,BELONGS_TO_COHORT,1.0
U_91f0f746-6d03-5076-9e62-284470dec289,C_k45,BELONGS_TO_COHORT,1.0
U_9203a454-da20-5ed5-a73e-597e06d653c0,C_k30,BELONGS_TO_COHORT,1.0
U_92043c55-a38c-52f7-a64f-34d000d1e247,C_k40,BELONGS_TO_COHORT,1.0
U_9207eb17-9a32-5446-8af0-3b6c25f534c2,C_k35,BELONGS_TO_COHORT,1.0
U_920e7c59-87ae-5f28-973d-70fb44dfd968,C_k30,BELONGS_TO_COHORT,1.0
U_922bf272-3fb5-57e9-a7a9-28e566c1b299,C_k41,BELONGS_TO_COHORT,1.0
U_923bc3e0-a2a9-5566-a1a1-a2dd65e0dcca,C_k33,BELONGS_TO_COHORT,1.0
U_9259b6c6-acb2-5ff9-b47f-3a71418f5c85,C_k36,BELONGS_TO_COHORT,1.0
U_92604eb1-a804-5f8a-9dd1-77468a5d3746,C_k45,BELONGS_TO_COHORT,1.0
U_92631272-9d65-5004-a044-31806dafa440,C_k43,BELONGS_TO_COHORT,1.0
U_9265aef4-4178-5137-a914-fa2446ce29b5,C_k31,BELONGS_TO_COHORT,1.0
U_926aef89-1803-5d2c-9859-b0629fe63dd0,C_k33,BELONGS_TO_COHORT,1.0
U_92788d24-0810-545f-b2cb-436f1c9e28f1,C_k43,BELONGS_TO_COHORT,1.0
U_927f8230-aca2-5644-a60c-26bff287dde7,C_k41,BELONGS_TO_COHORT,1.0
U_92a029f2-412f-5062-abc9-3c212c59dc83,C_k35,BELONGS_TO_COHORT,1.0
U_92b534df-e46a-51ec-96bf-3ac721314f17,C_k42,BELONGS_TO_COHORT,1.0
U_92cd1104-6194-5e5c-b2d4-62e57db8088a,C_k45,BELONGS_TO_COHORT,1.0
U_9302614e-e83a-5587-914d-5245fd2827a5,C_k38,BELONGS_TO_COHORT,1.0
U_931444d0-6ed6-5c2e-9829-ecff5069f765,C_k30,BELONGS_TO_COHORT,1.0
U_9327b595-0751-4b33-a117-4c687ab28320,C_k32,BELONGS_TO_COHORT,1.0
U_93346eca-439c-5a50-8af2-d0394ab39c81,C_k31,BELONGS_TO_COHORT,1.0
U_933a3f08-0a6d-5d7b-a161-29e3df5b2feb,C_k35,BELONGS_TO_COHORT,1.0
U_9346786a-0824-5d8e-8ef1-7efe82cb2498,C_k32,BELONGS_TO_COHORT,1.0
U_938e835d-9b2d-578e-9863-2363c6f17a9a,C_k38,BELONGS_TO_COHORT,1.0
U_939e7bfb-d48f-5275-a925-8b92efc8c56c,C_k38,BELONGS_TO_COHORT,1.0
U_93c2385c-5b23-57dd-9cb2-bea603a7ac6b,C_k44,BELONGS_TO_COHORT,1.0
U_93ce266d-2855-5929-a541-5389346b8c16,C_k37,BELONGS_TO_COHORT,1.0
U_93ceb2cc-ed9f-5722-a908-2a41139e2310,C_k31,BELONGS_TO_COHORT,1.0
U_93d90863-be9f-55ab-a086-92ecca854596,C_k35,BELONGS_TO_COHORT,1.0
U_93e6e05e-0be5-5ab5-9048-f42a33d105e6,C_k35,BELONGS_TO_COHORT,1.0
U_93eab356-369b-5e6b-bf3f-469e0ad924d3,C_k41,BELONGS_TO_COHORT,1.0
U_93ece874-b1df-5a9f-b9ea-440f47806edf,C_k30,BELONGS_TO_COHORT,1.0
U_93f8a3d8-ae61-5205-88a9-acff5848e6ac,C_k38,BELONGS_TO_COHORT,1.0
U_93fa0b06-fb9c-5ef4-8522-ed7708aa3871,C_k33,BELONGS_TO_COHORT,1.0
U_94079cce-7410-5901-af61-297d0d4b2ece,C_k33,BELONGS_TO_COHORT,1.0
U_940e734f-13ad-527f-b84c-2950b8c904c0,C_k40,BELONGS_TO_COHORT,1.0
U_941ec3f5-3f81-5661-a209-5d2d0787b6c8,C_k31,BELONGS_TO_COHORT,1.0
U_942a2cbe-540f-5999-b7d6-e478283fc075,C_k45,BELONGS_TO_COHORT,1.0
U_94429360-0577-56f6-a0ea-b0713aa61c78,C_k31,BELONGS_TO_COHORT,1.0
U_9450da61-d5f9-50fa-a94c-9aeb947fedd9,C_k31,BELONGS_TO_COHORT,1.0
U_947028c9-a42b-578b-ae77-13ca0f1ba316,C_k34,BELONGS_TO_COHORT,1.0
U_9475fe2e-7970-53a8-a347-d0de0f6b0090,C_k41,BELONGS_TO_COHORT,1.0
U_947f6276-4630-5792-87ea-41665ac80c77,C_k32,BELONGS_TO_COHORT,1.0
U_9486ce57-b228-5f86-9492-8f5353a4f7bb,C_k43,BELONGS_TO_COHORT,1.0
U_9497d3c4-b279-54d9-8f10-b6c7f79f5fd6,C_k32,BELONGS_TO_COHORT,1.0
U_9498b39a-966b-5dbf-ba4f-7339baa96e5f,C_k42,BELONGS_TO_COHORT,1.0
U_94abbbbb-08b3-57a3-8a86-7f4ab0662f92,C_k32,BELONGS_TO_COHORT,1.0
U_94ae5b47-16d8-5676-ba2f-2e40a513bb1f,C_k34,BELONGS_TO_COHORT,1.0
U_94db846a-34d7-563f-bdb2-78f78d035b24,C_k33,BELONGS_TO_COHORT,1.0
U_94eb4ab6-2f89-50bf-8175-1c646d274af4,C_k41,BELONGS_TO_COHORT,1.0
U_952ac9c6-fe83-587a-8489-cfb36bbd19c0,C_k30,BELONGS_TO_COHORT,1.0
U_954b7fd0-d58c-4494-b40c-fe9b1ed54d44,C_k31,BELONGS_TO_COHORT,1.0
U_954deab9-cf9f-5813-8989-a9aca2cf526f,C_k34,BELONGS_TO_COHORT,1.0
U_955f2da4-df39-5c30-8694-575574f35c9e,C_k33,BELONGS_TO_COHORT,1.0
U_9561ef09-8761-5c7c-a04b-0dbb7aa897d0,C_k36,BELONGS_TO_COHORT,1.0
U_959a8d2e-ca74-5219-bc71-484230360289,C_k32,BELONGS_TO_COHORT,1.0
U_95a0933e-dd89-515e-9305-bc85a1f360c2,C_k32,BELONGS_TO_COHORT,1.0
U_95a6b3e1-b25c-59ee-9a60-9452ad8fa931,C_k40,BELONGS_TO_COHORT,1.0
U_95b427f2-f3c8-5c3f-8180-0844c052e4b2,C_k37,BELONGS_TO_COHORT,1.0
U_95c23302-3afd-5fef-8bc6-337c2dddade0,C_k37,BELONGS_TO_COHORT,1.0
U_95cab876-7cc2-5300-adbc-c227bfd5c9d1,C_k45,BELONGS_TO_COHORT,1.0
U_95cb3dfa-2422-5a31-bda7-c2e5731a404d,C_k37,BELONGS_TO_COHORT,1.0
U_95dac6f3-b377-5ddc-8e12-52720ac669b9,C_k33,BELONGS_TO_COHORT,1.0
U_95dcccbd-41f1-5182-89e1-b42b083f4099,C_k38,BELONGS_TO_COHORT,1.0
U_95e7b30b-867d-54f6-aae4-931b78055fae,C_k31,BELONGS_TO_COHORT,1.0
U_95ea8a53-d6ae-56fe-a423-97e76fc7d577,C_k41,BELONGS_TO_COHORT,1.0
U_95ec6e75-7dd7-5486-a78d-077c9dab7b76,C_k42,BELONGS_TO_COHORT,1.0
U_95f0ab3c-d878-5e7f-aba2-808579377f41,C_k45,BELONGS_TO_COHORT,1.0
U_95f37aa8-4aab-5682-be55-12e215735cb9,C_k32,BELONGS_TO_COHORT,1.0
U_95fc5349-bf2d-5cd8-b90e-d58560794bc4,C_k44,BELONGS_TO_COHORT,1.0
U_9603db41-e0f9-5953-9c59-a5c83ed2a601,C_k43,BELONGS_TO_COHORT,1.0
U_9612685c-5354-5384-9660-6ea4aa278ced,C_k44,BELONGS_TO_COHORT,1.0
U_961f4099-d2ab-5027-90fb-3f3a03ebf772,C_k32,BELONGS_TO_COHORT,1.0
U_964103c0-5707-532f-9d22-32a3d41a7d86,C_k31,BELONGS_TO_COHORT,1.0
U_96596943-5991-5376-b963-131cb9050d15,C_k35,BELONGS_TO_COHORT,1.0
U_9667c229-57e7-58a2-807a-df4a87d267c0,C_k39,BELONGS_TO_COHORT,1.0
U_9673eb68-b7dd-53b4-8375-e1160b1efc59,C_k37,BELONGS_TO_COHORT,1.0
U_967d302d-bccc-5c40-a1fd-d83527e94e53,C_k33,BELONGS_TO_COHORT,1.0
U_968010b2-71a2-4d53-b166-4b7d875d390d,C_k44,BELONGS_TO_COHORT,1.0
U_968976fe-2424-5232-86bd-7a27365cafcf,C_k31,BELONGS_TO_COHORT,1.0
U_9689c514-cdc7-5b0a-b1af-a09349ab38de,C_k34,BELONGS_TO_COHORT,1.0
U_96a7d5cc-5bd7-5668-84f6-950eef7fe3fc,C_k38,BELONGS_TO_COHORT,1.0
U_96ac1f5e-d510-5ad4-8a62-8b70d975c0d9,C_k34,BELONGS_TO_COHORT,1.0
U_96b15a85-f4c6-5e09-8076-1eea7024392f,C_k44,BELONGS_TO_COHORT,1.0
U_96bc1f2a-6f9a-5217-9135-e3e09bb40ae3,C_k45,BELONGS_TO_COHORT,1.0
U_96d549aa-bafd-57b6-8eac-1895b02bb60a,C_k34,BELONGS_TO_COHORT,1.0
U_96d828b5-ea6a-5656-9d78-98f0def6abb9,C_k44,BELONGS_TO_COHORT,1.0
U_96db71ea-5985-5372-88ae-fc5379257522,C_k36,BELONGS_TO_COHORT,1.0
U_96e38663-d8d5-59b6-a97d-fd2b0612ecc3,C_k38,BELONGS_TO_COHORT,1.0
U_97061328-a504-5d15-bf49-7eab2226b69a,C_k34,BELONGS_TO_COHORT,1.0
U_9708ea2c-5a3f-5e00-8abe-ed5bae196a31,C_k32,BELONGS_TO_COHORT,1.0
U_970f0bf1-da93-5b0c-bc65-963ac37da009,C_k45,BELONGS_TO_COHORT,1.0
U_971df016-277e-51fd-a95e-c5425bb877c9,C_k35,BELONGS_TO_COHORT,1.0
U_974e66fb-9d33-50bf-84d1-1842bf63218b,C_k42,BELONGS_TO_COHORT,1.0
U_975a1eab-37d2-5793-89ff-f18b620d0363,C_k36,BELONGS_TO_COHORT,1.0
U_9765d507-4b5c-5ab1-be9c-c235e85f539b,C_k36,BELONGS_TO_COHORT,1.0
U_9767e1d6-32f4-5d09-b424-02cae7935980,C_k39,BELONGS_TO_COHORT,1.0
U_9779f2d5-38e0-5cdd-a1c7-c4a102bc195e,C_k36,BELONGS_TO_COHORT,1.0
U_97a2313c-1677-5e7c-9c30-0617e79b4876,C_k38,BELONGS_TO_COHORT,1.0
U_97ad7de8-ad0f-4481-8205-126557a5392e,C_k40,BELONGS_TO_COHORT,1.0
U_97b462ba-fa17-5dfc-b022-903e2bab73b4,C_k43,BELONGS_TO_COHORT,1.0
U_97d0079c-9237-5776-b844-f07559ed0c78,C_k35,BELONGS_TO_COHORT,1.0
U_97d2c5a2-c449-5722-a1a9-75618f670201,C_k37,BELONGS_TO_COHORT,1.0
U_97daff56-5125-552c-9295-c123546dc2e4,C_k34,BELONGS_TO_COHORT,1.0
U_97dc16bb-5567-5936-94fb-51486255f497,C_k32,BELONGS_TO_COHORT,1.0
U_97f64b78-3f21-5a2a-b95c-ea2ed955ef15,C_k45,BELONGS_TO_COHORT,1.0
U_97f90786-3870-534a-838e-3dcf10d9599f,C_k39,BELONGS_TO_COHORT,1.0
U_97feaff0-d506-50ef-b4e3-ef1ad8f55c44,C_k34,BELONGS_TO_COHORT,1.0
U_981a7f06-2446-5310-840f-ada1fe199b99,C_k37,BELONGS_TO_COHORT,1.0
U_982ba233-fd0d-5f38-89f6-7430f77b0d9e,C_k32,BELONGS_TO_COHORT,1.0
U_982ccd00-3bbd-5608-94bf-60f710a5b886,C_k39,BELONGS_TO_COHORT,1.0
U_982de0c8-f95f-566c-b156-813e1cd354db,C_k39,BELONGS_TO_COHORT,1.0
U_983c2c4f-90e6-52cf-8455-e0000e722837,C_k36,BELONGS_TO_COHORT,1.0
U_98456088-578f-5992-8229-aa9fc22e3e94,C_k33,BELONGS_TO_COHORT,1.0
U_986493db-a91f-5c39-a2e8-a258b39c9423,C_k36,BELONGS_TO_COHORT,1.0
U_987b8686-64ce-5a38-beed-86c01b9cc9f4,C_k40,BELONGS_TO_COHORT,1.0
U_989ccc1a-5686-52d2-8d4c-accd1456b71a,C_k45,BELONGS_TO_COHORT,1.0
U_98cb260b-68ad-514b-83f3-c1a6a4cea0f0,C_k33,BELONGS_TO_COHORT,1.0
U_98d7758a-aab2-5439-a6e0-a54133f37434,C_k41,BELONGS_TO_COHORT,1.0
U_98d85ff9-158d-53b4-9018-28a9f0389976,C_k44,BELONGS_TO_COHORT,1.0
U_99029a56-18b3-5c0e-b2ee-351a092cec32,C_k40,BELONGS_TO_COHORT,1.0
U_991aec64-6e60-5215-8dad-72306e4834e6,C_k33,BELONGS_TO_COHORT,1.0
U_99298261-8fa8-5a06-8745-d62b26f7dd2d,C_k33,BELONGS_TO_COHORT,1.0
U_9938dad6-2f4f-5c5d-a524-0b882434c557,C_k33,BELONGS_TO_COHORT,1.0
U_993c1a82-55d7-52ba-af8a-cbb9e5b4543c,C_k39,BELONGS_TO_COHORT,1.0
U_993d5710-ec3e-5021-9868-e0013a370cab,C_k36,BELONGS_TO_COHORT,1.0
U_996a758d-5cd3-5e24-ba32-c817044e19e2,C_k40,BELONGS_TO_COHORT,1.0
U_996aa8b7-c61a-5e58-9193-0aebab77077e,C_k38,BELONGS_TO_COHORT,1.0
U_9981e76a-1aa2-5788-805d-89536362f939,C_k30,BELONGS_TO_COHORT,1.0
U_9988028e-9ccb-5682-95ef-39a7638e31f8,C_k45,BELONGS_TO_COHORT,1.0
U_998fb1f7-7a97-5a8b-9c4c-33e356eff51f,C_k38,BELONGS_TO_COHORT,1.0
U_999b15dd-e19e-5777-90ec-88d3e4c85abf,C_k44,BELONGS_TO_COHORT,1.0
U_99a3f76e-b4b0-5d77-baa8-4ce95f85f594,C_k41,BELONGS_TO_COHORT,1.0
U_99abfc9f-a2a8-5716-9d3f-bc5c9c53f2cb,C_k37,BELONGS_TO_COHORT,1.0
U_99b43e14-911a-50c9-aaf3-331749be3866,C_k41,BELONGS_TO_COHORT,1.0
U_99e0e570-6670-5990-8fd8-d0ca8cc2bfbc,C_k34,BELONGS_TO_COHORT,1.0
U_99f15466-ff2f-5318-bc75-074602e0eda3,C_k36,BELONGS_TO_COHORT,1.0
U_9a2fa735-cdbe-57a0-98af-28673397ce96,C_k30,BELONGS_TO_COHORT,1.0
U_9a342365-1c70-556f-b326-19839b63cfa0,C_k39,BELONGS_TO_COHORT,1.0
U_9a60cdbb-0b98-5782-b52f-5d1c2e7ab6d2,C_k38,BELONGS_TO_COHORT,1.0
U_9a66ac17-7032-5265-a678-2d4f6b06564d,C_k42,BELONGS_TO_COHORT,1.0
U_9a837c2e-7fed-5121-a646-4b8e31bb7ac7,C_k30,BELONGS_TO_COHORT,1.0
U_9a9eb446-e62f-503b-9a1d-b48794323af2,C_k38,BELONGS_TO_COHORT,1.0
U_9aa062a2-e148-5bc9-9cdd-ca008b892bbd,C_k35,BELONGS_TO_COHORT,1.0
U_9aa51e98-9909-5e40-87a4-e87c1afa1924,C_k31,BELONGS_TO_COHORT,1.0
U_9aa65372-e6ef-55a3-9fb7-b606d3b687ca,C_k37,BELONGS_TO_COHORT,1.0
U_9ac3d0ae-871e-5222-ba27-e902e6a8ec16,C_k40,BELONGS_TO_COHORT,1.0
U_9acc5986-dc6e-5f63-bc22-e27abe0ec2ea,C_k34,BELONGS_TO_COHORT,1.0
U_9ae95664-06b3-5340-ba33-40c6608ae2df,C_k43,BELONGS_TO_COHORT,1.0
U_9aecdde7-bde5-5b52-84da-518003a117ad,C_k32,BELONGS_TO_COHORT,1.0
U_9af969a0-eb5e-5f25-a593-b1c6bda71ac7,C_k39,BELONGS_TO_COHORT,1.0
U_9afaf2b8-6c4a-5455-8d84-243f85578385,C_k33,BELONGS_TO_COHORT,1.0
U_9b0421f8-9624-5385-86ac-c63cb28aef2c,C_k35,BELONGS_TO_COHORT,1.0
U_9b11132f-e145-5d7e-bcfd-5e95fca6bca3,C_k40,BELONGS_TO_COHORT,1.0
U_9b179075-2007-5f89-836c-38909d1a271c,C_k32,BELONGS_TO_COHORT,1.0
U_9b1dc807-656a-5fc8-8d10-ef90fe83f63b,C_k41,BELONGS_TO_COHORT,1.0
U_9b2787a4-b032-5a8c-8ab5-ba33ad5ddb46,C_k40,BELONGS_TO_COHORT,1.0
U_9b29972c-d3c4-5fd8-87e4-96112af3f26f,C_k42,BELONGS_TO_COHORT,1.0
U_9b433b9e-229d-563f-9316-e8f8bc737a24,C_k44,BELONGS_TO_COHORT,1.0
U_9b56b6be-9e91-5f83-85fe-8ac70591b9b1,C_k34,BELONGS_TO_COHORT,1.0
U_9b97ec42-1417-522d-94b5-03325646114a,C_k36,BELONGS_TO_COHORT,1.0
U_9ba9237e-17fd-5bca-b81d-9aefc04e4b64,C_k30,BELONGS_TO_COHORT,1.0
U_9bac71e3-af97-5849-a1ad-59e51ff81146,C_k33,BELONGS_TO_COHORT,1.0
U_9bc1f100-0491-5ae8-8f3d-0710804f0f0f,C_k37,BELONGS_TO_COHORT,1.0
U_9be2f3d5-1c49-5509-927d-7ad004261cc8,C_k42,BELONGS_TO_COHORT,1.0
U_9c06a73a-1c96-5a1b-8727-e005ef6c3501,C_k30,BELONGS_TO_COHORT,1.0
U_9c0776f2-fe97-5733-9fdd-a8df657695b8,C_k36,BELONGS_TO_COHORT,1.0
U_9c288a24-65dc-5e97-b532-9186810a4902,C_k43,BELONGS_TO_COHORT,1.0
U_9c3a2121-5d87-55ac-8de6-beeff4bb4bef,C_k33,BELONGS_TO_COHORT,1.0
U_9c47a226-8d36-54ce-ad68-3c370f470f5d,C_k30,BELONGS_TO_COHORT,1.0
U_9c54bbff-0ab5-518b-9946-e5c4dfc1be62,C_k32,BELONGS_TO_COHORT,1.0
U_9c6170f7-40db-530c-80c9-c57edb1ed99c,C_k32,BELONGS_TO_COHORT,1.0
U_9c63aa89-203f-5a83-82f1-257d02b9f3fb,C_k44,BELONGS_TO_COHORT,1.0
U_9c663561-95bc-576f-b966-ca4696fc19fe,C_k41,BELONGS_TO_COHORT,1.0
U_9c708ba8-b5ff-51f1-bf58-64e10e4e541a,C_k43,BELONGS_TO_COHORT,1.0
U_9c79f76a-2d1e-5ac7-9f48-bc42308b1938,C_k39,BELONGS_TO_COHORT,1.0
U_9c8d4100-85f1-5090-9365-01c8b28b7bf0,C_k38,BELONGS_TO_COHORT,1.0
U_9c98dea0-14b0-5198-981c-3761886bce32,C_k33,BELONGS_TO_COHORT,1.0
U_9cc3b3f2-b2fd-5fbe-a38c-279f430f31b1,C_k31,BELONGS_TO_COHORT,1.0
U_9cdb9002-cf3d-58f5-8297-d458544845dd,C_k33,BELONGS_TO_COHORT,1.0
U_9ceeb925-cfbd-5418-9123-92ea32b839eb,C_k32,BELONGS_TO_COHORT,1.0
U_9cf895b2-b46e-566a-89e9-c734264dc5d4,C_k32,BELONGS_TO_COHORT,1.0
U_9d095422-7862-5a87-b8cb-8f7d618de67c,C_k44,BELONGS_TO_COHORT,1.0
U_9d0fd32e-a8dc-5dfa-be23-e20cc486bdc2,C_k34,BELONGS_TO_COHORT,1.0
U_9d1e810c-7776-5893-bf14-7c13c509d84b,C_k36,BELONGS_TO_COHORT,1.0
U_9d4017ae-c4a7-5954-a3b0-da16fcc6ab0f,C_k41,BELONGS_TO_COHORT,1.0
U_9d4e7bf1-4a8c-5d09-8fc1-5357961c876c,C_k30,BELONGS_TO_COHORT,1.0
U_9d509052-acd4-5a3a-a08d-ad58dc2f1a14,C_k36,BELONGS_TO_COHORT,1.0
U_9d637c65-d412-52fa-8872-6b49ceedb0d1,C_k39,BELONGS_TO_COHORT,1.0
U_9d72c33c-64bb-58ed-9b92-01d169e753f5,C_k35,BELONGS_TO_COHORT,1.0
U_9d73fb67-cb84-5bcd-8949-2e07df9d4c7a,C_k40,BELONGS_TO_COHORT,1.0
U_9d7fc96a-2c5d-5a24-beb0-b2067f715647,C_k42,BELONGS_TO_COHORT,1.0
U_9d96f30d-fc3a-5eb8-9c31-dcec12f7cee6,C_k33,BELONGS_TO_COHORT,1.0
U_9dd7b058-4d56-5e21-95c8-711457290038,C_k38,BELONGS_TO_COHORT,1.0
